"OBJECTID","access_code","access_days_time","access_detail_code","cards_accepted","date_last_confirmed","expected_date","fuel_type_code","groups_with_access_code","id","maximum_vehicle_class","open_date","owner_type_code","restricted_access","status_code","funding_sources","facility_type","station_name","station_phone","updated_at","geocode_status","latitude","longitude","city","country","intersection_directions","plus4","state","street_address","zip","bd_blends","cng_dispenser_num","cng_fill_type_code","cng_has_rng","cng_psi","cng_renewable_source","cng_total_compression","cng_total_storage","cng_vehicle_class","e85_blender_pump","e85_other_ethanol_blends","ev_connector_types","ev_dc_fast_num","ev_level1_evse_num","ev_level2_evse_num","ev_network","ev_network_web","ev_other_evse","ev_pricing","ev_renewable_source","ev_workplace_charging","hy_is_retail","hy_pressures","hy_standards","hy_status_link","lng_has_rng","lng_renewable_source","lng_vehicle_class","lpg_nozzle_types","lpg_primary","ng_fill_type_code","ng_psi","ng_vehicle_class","rd_blended_with_biodiesel","rd_blends","rd_blends_fr","rd_max_biodiesel_level","nps_unit_name","access_days_time_fr","intersection_directions_fr","bd_blends_fr","groups_with_access_code_fr","ev_pricing_fr","federal_agency_id","federal_agency_code","federal_agency_name","ev_network_ids_station","ev_network_ids_posts","x","y"
"27440","public","Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm","","","3/26/2025 12:00:00 AM","9/18/2024 12:00:00 AM","ELEC","TEMPORARILY UNAVAILABLE (Public)",166715,"","8/31/2020 12:00:00 AM","","0","T","","","The Outlet Collection Seattle Regal Cinema","855-900-7584","3/26/2025 3:30:33 AM","GPS",47.29946,-122.242539,"Auburn","US","",NA,"WA","1101 Outlet Collection Way","98001","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"TEMPORAIREMENT SUSPENDU (Public)",NA,NA,"","","[5774]","[""20M9-05"",""20M9-06""]",-122.242539000387,47.2994599997681
"27441","public","Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm","","","3/26/2025 12:00:00 AM","","ELEC","Public",166716,"","8/31/2020 12:00:00 AM","","0","E","","","Safeway 20830 108th SE","855-900-7584","3/26/2025 3:30:25 AM","GPS",47.41504,-122.19608,"Kent","US","",NA,"WA","20830 108th SE","98031","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[5719]","[""2LGF-01"",""2LGF-02""]",-122.196079999693,47.4150399997188
"27442","public","Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm","","","3/26/2025 12:00:00 AM","","ELEC","Public",166717,"","8/31/2020 12:00:00 AM","","0","E","","","Safeway 21401 Pacific Hwy So","855-900-7584","3/26/2025 3:30:25 AM","GPS",47.410095,-122.29889,"Des Moines","US","",NA,"WA","21401 Pacific Hwy S","98198","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[5720]","[""2F7S-01"",""2F7S-02""]",-122.298890000157,47.4100950002192
"27570","public","24 hours daily","","","3/26/2025 12:00:00 AM","6/5/2024 12:00:00 AM","ELEC","TEMPORARILY UNAVAILABLE (Public)",166923,"","9/18/2020 12:00:00 AM","","","T","","","INSIGNIA 953 150 151N","888-758-4389","3/26/2025 1:02:16 AM","GPS",47.606202,-122.33208,"Seattle","US","Level 3",NA,"WA","583 Battery St","98164","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"TEMPORAIREMENT SUSPENDU (Public)",NA,NA,"","","[USCPIL129273]","[""170163"",""170165""]",-122.332080000162,47.6062019998476
"27571","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",166924,"","9/18/2020 12:00:00 AM","","","E","","","INSIGNIA 953 144 145N","888-758-4389","3/26/2025 1:02:08 AM","GPS",47.606184,-122.332135,"Seattle","US","Level 3",NA,"WA","583 Battery St","98104","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL128587]","[""246411"",""246413""]",-122.332135000413,47.6061840001063
"27572","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",166926,"","9/18/2020 12:00:00 AM","","","E","","","Lacey","855-900-7584","3/26/2025 3:26:04 AM","200-9",47.042017,-122.825899,"Lacey","US","",NA,"WA","676 Woodland Square Loop SE","98509","",NA,"",NA,"","",NA,NA,"",NA,"","[""CHADEMO"",""J1772"",""J1772COMBO""]",2,"",4,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[2640]","[""52380A*1"",""52380A*2"",""52385A*1"",""52385A*2"",""54085"",""54086""]",-122.825898999946,47.042017000178
"27727","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",167221,"","10/2/2020 12:00:00 AM","","","E","","","Tellus on Dexter Apartments","888-998-2546","3/26/2025 12:09:12 AM","GPS",47.622505,-122.34279,"Seattle","US","",NA,"WA","403 Dexter Ave N.","98109","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",4,"Blink Network","https://blinkcharging.com","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[465ba1dd-d734-8158-93cc-330000521681]","[""270be281-e5ca-562e-86e8-c0b7a309af8a"",""61fbcd83-564b-06ba-8180-0ccbe3d6921c"",""916cce24-fb75-91ef-7f17-7a7d973c8f34"",""ab9a7dc9-4c33-b455-5faf-529a2346b983""]",-122.342789999745,47.6225049997238
"27728","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",167222,"","10/2/2020 12:00:00 AM","","","E","","","Audi Tri-Cities","888-998-2546","3/26/2025 12:45:40 AM","GPS",46.259655,-119.282117,"Richland","US","",NA,"WA","1125 Aaron Dr","99352","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"Blink Network","https://blinkcharging.com","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[465ba1dd-d734-8158-93cc-330000506403]","[""212d8a44-a1f1-a3f3-b276-55bacbd40cf3"",""d34e9a5e-3ea4-133a-51e1-1786497bbcfa""]",-119.282117000147,46.2596550002337
"27771","public","Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm","","","3/26/2025 12:00:00 AM","","ELEC","Public",167296,"","8/31/2020 12:00:00 AM","","0","E","","","Safeway 17520 SR 9 SE","855-900-7584","3/26/2025 3:30:24 AM","GPS",47.838905,-122.124795,"Snohomish","US","",NA,"WA","17520 SR 9 SE","98296","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[5712]","[""2G6E-01"",""2G6E-02""]",-122.124794999704,47.8389050001796
"27823","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",167379,"","10/7/2020 12:00:00 AM","","","E","","","KGIP BELL SOUTH STATION 2","888-758-4389","3/26/2025 1:40:05 AM","GPS",47.612419,-122.184446,"Bellevue","US","Top parking level by building",NA,"WA","316 116th Ave NE","98004","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL4802071]","[""27036821"",""27036831""]",-122.184446000196,47.6124190000072
"27830","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",167404,"","3/26/2020 12:00:00 AM","","","E","","","1500 Orchard Street Apartments","888-998-2546","3/26/2025 12:43:24 AM","GPS",47.2469268,-122.5062726,"Tacoma","US","",NA,"WA","1502 S Orchard Street","98405","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"Blink Network","https://blinkcharging.com","","$1.25/Hr Parking Fee","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[d0e864cf-fb2a-3dbf-1307-c00000004875]","[""19df3250-1d76-4145-8c55-6ec787ba1ce0"",""93a24169-68cb-436f-bd2e-c00b4ae8ad33""]",-122.506272599875,47.2469267998819
"27860","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",167474,"","10/10/2020 12:00:00 AM","","","E","","","Alaska Junction SCL","855-900-7584","3/26/2025 3:26:06 AM","200-8",47.56223,-122.381761,"Seattle","US","",NA,"WA","4535 39th Ave SW","98116","",NA,"",NA,"","",NA,NA,"",NA,"","[""CHADEMO"",""J1772COMBO""]",2,"",NA,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[2697]","[""53194"",""53222""]",-122.381760999963,47.5622300001671
"27867","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",167497,"","10/13/2020 12:00:00 AM","","","E","","","Cle Elum","855-900-7584","3/26/2025 3:25:36 AM","GPS",47.188833,-120.903139,"Cle Elum","US","",NA,"WA","811 WA-970","98922","",NA,"",NA,"","",NA,NA,"",NA,"","[""CHADEMO"",""J1772"",""J1772COMBO""]",1,"",1,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[1391]","[""112259U"",""43157""]",-120.903139000104,47.1888329999769
"27881","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",167520,"","10/14/2020 12:00:00 AM","","","E","","","WOODIN CREEK WOODIN CREEK 2","888-758-4389","3/26/2025 1:45:56 AM","GPS",47.752026,-122.157877,"Woodinville","US","",NA,"WA","13550 Village Square Dr.","98072","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL5481241]","[""21707941"",""21707951""]",-122.157876999754,47.7520259997266
"27882","public","24 hours daily","","","3/26/2025 12:00:00 AM","9/14/2024 12:00:00 AM","ELEC","TEMPORARILY UNAVAILABLE (Public)",167521,"","10/14/2020 12:00:00 AM","","","T","","","DOL STATION 1","888-758-4389","3/26/2025 1:44:10 AM","GPS",47.042589,-122.838595,"Lacey","US","",NA,"WA","719 Sleater Kinney Rd SE","98503","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"TEMPORAIREMENT SUSPENDU (Public)",NA,NA,"","","[USCPIL5435351]","[""24784111"",""24784121""]",-122.838595000349,47.0425889997785
"27883","public","24 hours daily","","","3/26/2025 12:00:00 AM","3/11/2025 12:00:00 AM","ELEC","TEMPORARILY UNAVAILABLE (Public)",167523,"","10/14/2020 12:00:00 AM","","","T","","","Connell","855-900-7584","3/26/2025 3:25:36 AM","GPS",46.659028,-118.861158,"Connell","US","",NA,"WA","303 S Columbia Ave","99326","",NA,"",NA,"","",NA,NA,"",NA,"","[""CHADEMO"",""J1772"",""J1772COMBO""]",1,"",1,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"TEMPORAIREMENT SUSPENDU (Public)",NA,NA,"","","[1380]","[""112272U"",""43164""]",-118.86115800037,46.6590280003028
"27899","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",167562,"","10/16/2020 12:00:00 AM","","","E","","","Target T0995 - Redmond, WA","833-632-2778","3/26/2025 3:37:49 AM","GPS",47.67179,-122.10457,"Redmond","US","",NA,"WA","NE 76th St.","98052","",NA,"",NA,"","",NA,NA,"",NA,"","[""J1772"",""J1772COMBO""]",3,"",1,"Electrify America","https://www.electrifyamerica.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[200200]","[""200200-01"",""200200-02"",""200200-03"",""200200-50""]",-122.104569999716,47.6717900001781
"28026","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",167887,"","10/28/2020 12:00:00 AM","","","E","","","4DEGREES STATION 1","888-758-4389","3/26/2025 1:35:36 AM","GPS",47.65593,-117.43163,"Spokane","US","In south parking lot, for residents and guests only.",NA,"WA","1309 W. First Avenue","99216","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL2082341]","[""9291591"",""9291601""]",-117.431629999783,47.6559299997839
"28042","public","Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm","","","3/26/2025 12:00:00 AM","","ELEC","Public",167930,"","10/19/2020 12:00:00 AM","","0","E","","","Bellis Fair 11 DCFC","855-900-7584","3/26/2025 3:31:09 AM","GPS",48.78545,-122.488347,"Bellingham","US","",NA,"WA","1 Bellis Fair Pkwy","98226","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772COMBO]",1,"",NA,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[5920]","[2XBZ-11]",-122.488346999553,48.7854499997598
"28043","public","Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm","","","3/26/2025 12:00:00 AM","","ELEC","Public",167931,"","10/19/2020 12:00:00 AM","","0","E","","","Safeway 20711 Bothell Hwy","855-900-7584","3/26/2025 3:30:25 AM","GPS",47.809974,-122.206066,"Bothell","US","",NA,"WA","20711 Bothell Hwy","98012","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[5718]","[""2HIW-01"",""2HIW-02""]",-122.206066000277,47.8099739996989
"28109","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",168088,"","11/1/2020 12:00:00 AM","","","E","","","Fred Meyer 667 (Bellingham, WA)","833-632-2778","3/26/2025 3:37:50 AM","GPS",48.78928,-122.5123,"Bellingham","US","",NA,"WA","1225 W Bakerview Rd","98226","",NA,"",NA,"","",NA,NA,"",NA,"","[""CHADEMO"",""J1772COMBO""]",4,"",NA,"Electrify America","https://www.electrifyamerica.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[110023]","[""110023-01"",""110023-02"",""110023-03"",""110023-04""]",-122.512299999885,48.7892799999964
"28123","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",168122,"","3/5/2020 12:00:00 AM","","","E","","","Stay Pineapple","888-998-2546","3/26/2025 12:09:13 AM","GPS",47.61176,-122.19734,"Bellevue","US","",NA,"WA","155 108th Ave NE","98004","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"Blink Network","https://blinkcharging.com","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[465ba1dd-d734-8158-93cc-330000529831]","[""5f815fb7-1d45-4c71-b45f-450ac2a3dd08"",""d0205d7c-a195-eefc-e653-878ae6b886fd""]",-122.197340000067,47.6117599999596
"28163","public","","","","3/26/2025 12:00:00 AM","","ELEC","Public",168187,"","11/6/2020 12:00:00 AM","","","E","","","Kitsap Transit - Wheaton Way Transit Center","855-885-9571","3/26/2025 3:46:08 AM","GPS",47.600278,-122.630556,"Bremerton","US","",NA,"WA","3915 Wheaton Way","98310","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"OpConnect","https://opconnect-ev.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[241]","[""371_1"",""563_1""]",-122.630555999856,47.6002780001668
"28195","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",168266,"","11/11/2020 12:00:00 AM","","","E","","","TAC ES TRTC ADMIN CP02","888-758-4389","3/26/2025 1:31:33 AM","GPS",47.227967,-122.499375,"Tacoma","US","East visitor parking lot, Row 2 N end",NA,"WA","3510 S Mullen St SWM Admin Bldg","98409","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL1973851]","[""2335661"",""2335671""]",-122.499375000052,47.2279670000811
"28196","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",168268,"","11/11/2020 12:00:00 AM","","","E","","","TAC PW PARKING CONV CTR CP 01","888-758-4389","3/26/2025 1:15:27 AM","GPS",47.24716,-122.440056,"Tacoma","US","-Floor P5",NA,"WA","1500 Commerce St Parking Garage, Parcel 20150","98402","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL344191]","[""9225891"",""9225901""]",-122.440055999821,47.2471600001929
"28197","public","24 hours daily","","","3/26/2025 12:00:00 AM","3/22/2025 12:00:00 AM","ELEC","TEMPORARILY UNAVAILABLE (Public)",168269,"","11/11/2020 12:00:00 AM","","","T","","","TAC ES CUW SE CP04","888-758-4389","3/26/2025 12:52:25 AM","GPS",47.25953,-122.4337,"Tacoma","US","SE Pkg Lot, S perimeter,  2nd to E",NA,"WA","303 East D St SE Pkg Lot, Center for Urban Wa","98421","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"TEMPORAIREMENT SUSPENDU (Public)",NA,NA,"","","[USCPIL92393]","[""102953"",""102955""]",-122.433699999673,47.2595300000559
"28202","public","24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.","","","7/1/2024 12:00:00 AM","","ELEC","Public",168277,"","11/2/2020 12:00:00 AM","P","","E","","SHOPPING_CENTER","Target - Tesla Supercharger","877-798-3752","2/12/2025 12:16:32 AM","GPS",47.042158,-122.833946,"Lacey","US","",NA,"WA","665 Sleater Kinney Road SE","98503","",NA,"",NA,"","",NA,NA,"",NA,"","[TESLA]",12,"",NA,"Tesla","https://www.tesla.com/supercharger","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","","",-122.833945999565,47.0421579999416
"28211","public","Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm","","","3/26/2025 12:00:00 AM","","ELEC","Public",168287,"","11/2/2020 12:00:00 AM","","0","E","","","Safeway 14826 Highway 99","855-900-7584","3/26/2025 3:30:23 AM","GPS",47.863705,-122.283875,"Lynnwood","US","",NA,"WA","14826 Highway 99","98087","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[5709]","[""2GZV-01"",""2GZV-02""]",-122.283874999746,47.8637049999639
"28212","public","Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm","","","3/26/2025 12:00:00 AM","","ELEC","Public",168288,"","11/2/2020 12:00:00 AM","","0","E","","","Safeway 11031 19th Ave SE","855-900-7584","3/26/2025 3:30:22 AM","GPS",47.8973,-122.205635,"Everett","US","",NA,"WA","11031 19th Ave SE","98208","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[5702]","[""2OMR-01"",""2OMR-02""]",-122.205635000282,47.897299999849
"28300","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",168437,"","7/31/2020 12:00:00 AM","","","E","","","Pioneer Crossing","866-816-7584","3/26/2025 3:51:11 AM","GPS",47.184725,-122.257002,"Puyallup","US","",NA,"WA","712 Shaw Rd","98372","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"EV Connect","https://www.evconnect.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[c71cce7e-7a96-42b8-be12-29f6d19e7ff0]","[""6334036a769d34776391f68b"",""6334036a769d34776391f7b9""]",-122.257002000429,47.1847250001038
"28329","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",168479,"","11/14/2020 12:00:00 AM","","","E","","","TAC PW PARKING CONV CTR CP 03","888-758-4389","3/26/2025 1:15:04 AM","GPS",47.247578,-122.4388,"Tacoma","US","-Floor P4",NA,"WA","1548 Commerce St","98402","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL320501]","[""431841"",""431851""]",-122.438799999645,47.2475779999757
"28344","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",168514,"","3/17/2020 12:00:00 AM","","","E","","","SS Central Park","888-998-2546","3/26/2025 12:41:55 AM","GPS",46.3227794,-120.015553,"Sunnyside","US","",NA,"WA","559 South 4th Street","98944","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",4,"Blink Network","https://blinkcharging.com","","$1.25/Hr Parking Fee","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[d0e864cf-fb2a-3dbf-1307-c00000004922]","[""d9ac0aa1-4972-3e61-1307-300000110211"",""d9ac0aa1-4972-3e61-1307-300000110221"",""d9ac0aa1-4972-3e61-1307-300000110231"",""d9ac0aa1-4972-3e61-1307-300000110241""]",-120.015552999702,46.322779400083
"28391","public","","","","7/1/2024 12:00:00 AM","","ELEC","Public",168584,"","6/17/2019 12:00:00 AM","P","","E","","","Archer Hotel at Redmond Town Center - Tesla Destination","877-798-3752","2/12/2025 12:16:32 AM","200-8",47.680455,-122.121769,"Redmond","US","",NA,"WA","7200 164th Ave NE","98052","",NA,"",NA,"","",NA,NA,"",NA,"","[TESLA]",NA,"",3,"Tesla Destination","https://www.tesla.com/destination-charging","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","","",-122.121769000415,47.6804550002329
